MSB,LSB,16-bit HEX,Decimal Value,Analog Output (V)
0xE7,0xDB,0xE7DB,59355,0.81230359
0xE7,0xDC,0xE7DC,59356,0.81235177
0xE7,0xDD,0xE7DD,59357,0.81234002
0xE7,0xDE,0xE7DE,59358,0.81236297
0xE7,0xDF,0xE7DF,59359,0.81237623
0xE7,0xE0,0xE7E0,59360,0.81246236
0xE7,0xE1,0xE7E1,59361,0.81244757
0xE7,0xE2,0xE7E2,59362,0.81246334
0xE7,0xE3,0xE7E3,59363,0.81246106
0xE7,0xE4,0xE7E4,59364,0.81249955
0xE7,0xE5,0xE7E5,59365,0.81249325
0xE7,0xE6,0xE7E6,59366,0.81250086
0xE7,0xE7,0xE7E7,59367,0.81251695
0xE7,0xE8,0xE7E8,59368,0.81254566
0xE7,0xE9,0xE7E9,59369,0.8125412
0xE7,0xEA,0xE7EA,59370,0.81253065
0xE7,0xEB,0xE7EB,59371,0.81257046
0xE7,0xEC,0xE7EC,59372,0.81258742
0xE7,0xED,0xE7ED,59373,0.81258568
0xE7,0xEE,0xE7EE,59374,0.81261341
0xE7,0xEF,0xE7EF,59375,0.81262374
0xE7,0xF0,0xE7F0,59376,0.8126642
0xE7,0xF1,0xE7F1,59377,0.81266822
0xE7,0xF2,0xE7F2,59378,0.81268083
0xE7,0xF3,0xE7F3,59379,0.002032233
0xE7,0xF4,0xE7F4,59380,0.81269573
0xE7,0xF5,0xE7F5,59381,0.812714
0xE7,0xF6,0xE7F6,59382,0.81273271
0xE7,0xF7,0xE7F7,59383,0.8127438
0xE7,0xF8,0xE7F8,59384,0.81278708
0xE7,0xF9,0xE7F9,59385,0.8127861
0xE7,0xFA,0xE7FA,59386,0.81279621
0xE7,0xFB,0xE7FB,59387,0.8128172
0xE7,0xFC,0xE7FC,59388,0.81285352
0xE7,0xFD,0xE7FD,59389,0.81287005
0xE7,0xFE,0xE7FE,59390,0.81287734
0xE7,0xFF,0xE7FF,59391,0.8129005
0xE8,0x0,0xE800,59392,0.81208197
0xE8,0x1,0xE801,59393,0.81208719
0xE8,0x2,0xE802,59394,0.81209001
0xE8,0x3,0xE803,59395,0.81207892
0xE8,0x4,0xE804,59396,0.81209969
0xE8,0x5,0xE805,59397,0.81209795
0xE8,0x6,0xE806,59398,0.81211459
0xE8,0x7,0xE807,59399,0.81213329
0xE8,0x8,0xE808,59400,0.81213917
0xE8,0x9,0xE809,59401,0.81214123
0xE8,0xA,0xE80A,59402,0.81215254
0xE8,0xB,0xE80B,59403,0.8121533
0xE8,0xC,0xE80C,59404,0.81218267
0xE8,0xD,0xE80D,59405,0.81218245
0xE8,0xE,0xE80E,59406,0.81218506
0xE8,0xF,0xE80F,59407,0.8121968
0xE8,0x10,0xE810,59408,0.81225161
0xE8,0x11,0xE811,59409,0.81223073
0xE8,0x12,0xE812,59410,0.81224813
0xE8,0x13,0xE813,59411,0.81225607
0xE8,0x14,0xE814,59412,0.81226673
0xE8,0x15,0xE815,59413,0.8122564
0xE8,0x16,0xE816,59414,0.81226477
0xE8,0x17,0xE817,59415,0.81228141
0xE8,0x18,0xE818,59416,0.81232926
0xE8,0x19,0xE819,59417,0.81232599
0xE8,0x1A,0xE81A,59418,0.81232056
0xE8,0x1B,0xE81B,59419,0.81232371
0xE8,0x1C,0xE81C,59420,0.81233632
0xE8,0x1D,0xE81D,59421,0.81235427
0xE8,0x1E,0xE81E,59422,0.81238602
0xE8,0x1F,0xE81F,59423,0.81239798
0xE8,0x20,0xE820,59424,0.81245692
0xE8,0x21,0xE821,59425,0.81244844
0xE8,0x22,0xE822,59426,0.81245834
0xE8,0x23,0xE823,59427,0.8124554
0xE8,0x24,0xE824,59428,0.81247248
0xE8,0x25,0xE825,59429,0.81248161
0xE8,0x26,0xE826,59430,0.81248313
0xE8,0x27,0xE827,59431,0.81249618
0xE8,0x28,0xE828,59432,0.81253109
0xE8,0x29,0xE829,59433,0.81252196
0xE8,0x2A,0xE82A,59434,0.8125399
0xE8,0x2B,0xE82B,59435,0.81253751
0xE8,0x2C,0xE82C,59436,0.81255469
0xE8,0x2D,0xE82D,59437,0.81256991
0xE8,0x2E,0xE82E,59438,0.81259264
0xE8,0x2F,0xE82F,59439,0.81260286
0xE8,0x30,0xE830,59440,0.8126555
0xE8,0x31,0xE831,59441,0.81264832
0xE8,0x32,0xE832,59442,0.81265354
0xE8,0x33,0xE833,59443,0.81266724
0xE8,0x34,0xE834,59444,0.81267627
0xE8,0x35,0xE835,59445,0.81266844
0xE8,0x36,0xE836,59446,0.81268149
0xE8,0x37,0xE837,59447,0.81269812
0xE8,0x38,0xE838,59448,0.81273412
0xE8,0x39,0xE839,59449,0.81273412
0xE8,0x3A,0xE83A,59450,0.81275228
0xE8,0x3B,0xE83B,59451,0.81275609
0xE8,0x3C,0xE83C,59452,0.81277207
0xE8,0x3D,0xE83D,59453,0.81278186
0xE8,0x3E,0xE83E,59454,0.81280763
0xE8,0x3F,0xE83F,59455,0.8128309
0xE8,0x40,0xE840,59456,0.81288898
0xE8,0x41,0xE841,59457,0.81287332
0xE8,0x42,0xE842,59458,0.8128831
0xE8,0x43,0xE843,59459,0.81289561
0xE8,0x44,0xE844,59460,0.81292725
0xE8,0x45,0xE845,59461,0.81291975
0xE8,0x46,0xE846,59462,0.81292301
0xE8,0x47,0xE847,59463,0.81294074
0xE8,0x48,0xE848,59464,0.8129651
0xE8,0x49,0xE849,59465,0.81295879
0xE8,0x4A,0xE84A,59466,0.81298054
0xE8,0x4B,0xE84B,59467,0.81296836
0xE8,0x4C,0xE84C,59468,0.81298293
0xE8,0x4D,0xE84D,59469,0.81298739
0xE8,0x4E,0xE84E,59470,0.81300523
0xE8,0x4F,0xE84F,59471,0.81301066
0xE8,0x50,0xE850,59472,0.81304383
0xE8,0x51,0xE851,59473,0.81303774
0xE8,0x52,0xE852,59474,0.81305046
0xE8,0x53,0xE853,59475,0.81306765
0xE8,0x54,0xE854,59476,0.81308874
0xE8,0x55,0xE855,59477,0.81309636
0xE8,0x56,0xE856,59478,0.81309277
0xE8,0x57,0xE857,59479,0.81311658
0xE8,0x58,0xE858,59480,0.8131578
0xE8,0x59,0xE859,59481,0.81315595
0xE8,0x5A,0xE85A,59482,0.81317106
0xE8,0x5B,0xE85B,59483,0.81316835
0xE8,0x5C,0xE85C,59484,0.81317465
0xE8,0x5D,0xE85D,59485,0.81318063
0xE8,0x5E,0xE85E,59486,0.81320369
0xE8,0x5F,0xE85F,59487,0.81322
0xE8,0x60,0xE860,59488,0.81330983
0xE8,0x61,0xE861,59489,0.81329667
0xE8,0x62,0xE862,59490,0.81328242
0xE8,0x63,0xE863,59491,0.81329895
0xE8,0x64,0xE864,59492,0.81331222
0xE8,0x65,0xE865,59493,0.81331798
0xE8,0x66,0xE866,59494,0.81334593
0xE8,0x67,0xE867,59495,0.81335289
0xE8,0x68,0xE868,59496,0.81338366
0xE8,0x69,0xE869,59497,0.81339378
0xE8,0x6A,0xE86A,59498,0.81338671
0xE8,0x6B,0xE86B,59499,0.81339889
0xE8,0x6C,0xE86C,59500,0.8134314
0xE8,0x6D,0xE86D,59501,0.81342564
0xE8,0x6E,0xE86E,59502,0.81345533
0xE8,0x6F,0xE86F,59503,0.81345576
0xE8,0x70,0xE870,59504,0.81350187
0xE8,0x71,0xE871,59505,0.81349894
0xE8,0x72,0xE872,59506,0.81350872
0xE8,0x73,0xE873,59507,0.81352591
0xE8,0x74,0xE874,59508,0.8135233
0xE8,0x75,0xE875,59509,0.81353417
0xE8,0x76,0xE876,59510,0.81354124
0xE8,0x77,0xE877,59511,0.81356114
0xE8,0x78,0xE878,59512,0.81361192
0xE8,0x79,0xE879,59513,0.81360355
0xE8,0x7A,0xE87A,59514,0.81361899
0xE8,0x7B,0xE87B,59515,0.8136365
0xE8,0x7C,0xE87C,59516,0.81365825
0xE8,0x7D,0xE87D,59517,0.81367576
0xE8,0x7E,0xE87E,59518,0.81369251
0xE8,0x7F,0xE87F,59519,0.81370588
0xE8,0x80,0xE880,59520,0.81378103
0xE8,0x81,0xE881,59521,0.81377776
0xE8,0x82,0xE882,59522,0.81377624
0xE8,0x83,0xE883,59523,0.81378037
0xE8,0x84,0xE884,59524,0.81380615
0xE8,0x85,0xE885,59525,0.81380799
0xE8,0x86,0xE886,59526,0.8138118
0xE8,0x87,0xE887,59527,0.8138155
0xE8,0x88,0xE888,59528,0.8138466
0xE8,0x89,0xE889,59529,0.81383964
0xE8,0x8A,0xE88A,59530,0.81383442
0xE8,0x8B,0xE88B,59531,0.81384312
0xE8,0x8C,0xE88C,59532,0.81386617
0xE8,0x8D,0xE88D,59533,0.81387433
0xE8,0x8E,0xE88E,59534,0.81389488
0xE8,0x8F,0xE88F,59535,0.81390054
0xE8,0x90,0xE890,59536,0.81393251
0xE8,0x91,0xE891,59537,0.81394023
0xE8,0x92,0xE892,59538,0.81392142
0xE8,0x93,0xE893,59539,0.81393414
0xE8,0x94,0xE894,59540,0.81395382
0xE8,0x95,0xE895,59541,0.81396307
0xE8,0x96,0xE896,59542,0.81398677
0xE8,0x97,0xE897,59543,0.81399721
0xE8,0x98,0xE898,59544,0.81402331
0xE8,0x99,0xE899,59545,0.81401614
0xE8,0x9A,0xE89A,59546,0.81403799
0xE8,0x9B,0xE89B,59547,0.81405246
0xE8,0x9C,0xE89C,59548,0.81407986
0xE8,0x9D,0xE89D,59549,0.8140679
0xE8,0x9E,0xE89E,59550,0.81408378
0xE8,0x9F,0xE89F,59551,0.81409607
0xE8,0xA0,0xE8A0,59552,0.81416338
0xE8,0xA1,0xE8A1,59553,0.81414968
0xE8,0xA2,0xE8A2,59554,0.81416262
0xE8,0xA3,0xE8A3,59555,0.81417219
0xE8,0xA4,0xE8A4,59556,0.81417676
0xE8,0xA5,0xE8A5,59557,0.8141798
0xE8,0xA6,0xE8A6,59558,0.8141972
0xE8,0xA7,0xE8A7,59559,0.814196
0xE8,0xA8,0xE8A8,59560,0.81421427
0xE8,0xA9,0xE8A9,59561,0.81423754
0xE8,0xAA,0xE8AA,59562,0.81424592
0xE8,0xAB,0xE8AB,59563,0.81425407
0xE8,0xAC,0xE8AC,59564,0.81427267
0xE8,0xAD,0xE8AD,59565,0.81427093
0xE8,0xAE,0xE8AE,59566,0.81430051
0xE8,0xAF,0xE8AF,59567,0.81429931
0xE8,0xB0,0xE8B0,59568,0.81435771
0xE8,0xB1,0xE8B1,59569,0.81434107
0xE8,0xB2,0xE8B2,59570,0.81435075
0xE8,0xB3,0xE8B3,59571,0.81435923
0xE8,0xB4,0xE8B4,59572,0.8143675
0xE8,0xB5,0xE8B5,59573,0.81436141
0xE8,0xB6,0xE8B6,59574,0.81439381
0xE8,0xB7,0xE8B7,59575,0.81440295
0xE8,0xB8,0xE8B8,59576,0.81445536
0xE8,0xB9,0xE8B9,59577,0.81444427
0xE8,0xBA,0xE8BA,59578,0.81446885
0xE8,0xBB,0xE8BB,59579,0.81446591
0xE8,0xBC,0xE8BC,59580,0.81448897
0xE8,0xBD,0xE8BD,59581,0.81449941
0xE8,0xBE,0xE8BE,59582,0.81451702
0xE8,0xBF,0xE8BF,59583,0.81454519
0xE8,0xC0,0xE8C0,59584,0.81460598
0xE8,0xC1,0xE8C1,59585,0.81462033
0xE8,0xC2,0xE8C2,59586,0.81461294
0xE8,0xC3,0xE8C3,59587,0.81460054
0xE8,0xC4,0xE8C4,59588,0.81462077
0xE8,0xC5,0xE8C5,59589,0.8146261
0xE8,0xC6,0xE8C6,59590,0.81465187
0xE8,0xC7,0xE8C7,59591,0.81466644
0xE8,0xC8,0xE8C8,59592,0.81470809
0xE8,0xC9,0xE8C9,59593,0.81470613
0xE8,0xCA,0xE8CA,59594,0.814707
0xE8,0xCB,0xE8CB,59595,0.8147094
0xE8,0xCC,0xE8CC,59596,0.81472919
0xE8,0xCD,0xE8CD,59597,0.81473419
0xE8,0xCE,0xE8CE,59598,0.81475681
0xE8,0xCF,0xE8CF,59599,0.81476475
0xE8,0xD0,0xE8D0,59600,0.81479074
0xE8,0xD1,0xE8D1,59601,0.81479226
0xE8,0xD2,0xE8D2,59602,0.81477432
0xE8,0xD3,0xE8D3,59603,0.8148014
0xE8,0xD4,0xE8D4,59604,0.81482173
0xE8,0xD5,0xE8D5,59605,0.81482619
0xE8,0xD6,0xE8D6,59606,0.81485164
0xE8,0xD7,0xE8D7,59607,0.81485066
0xE8,0xD8,0xE8D8,59608,0.81488926
0xE8,0xD9,0xE8D9,59609,0.81488992
0xE8,0xDA,0xE8DA,59610,0.81491417
0xE8,0xDB,0xE8DB,59611,0.81491917
0xE8,0xDC,0xE8DC,59612,0.81494212
0xE8,0xDD,0xE8DD,59613,0.81495016
0xE8,0xDE,0xE8DE,59614,0.81496854
0xE8,0xDF,0xE8DF,59615,0.81498181
0xE8,0xE0,0xE8E0,59616,0.81504064
0xE8,0xE1,0xE8E1,59617,0.81504999
0xE8,0xE2,0xE8E2,59618,0.81506446
0xE8,0xE3,0xE8E3,59619,0.81507359
0xE8,0xE4,0xE8E4,59620,0.81509882
0xE8,0xE5,0xE8E5,59621,0.81508403
0xE8,0xE6,0xE8E6,59622,0.81508838
0xE8,0xE7,0xE8E7,59623,0.81509045
0xE8,0xE8,0xE8E8,59624,0.81514547
0xE8,0xE9,0xE8E9,59625,0.81514254
0xE8,0xEA,0xE8EA,59626,0.8151495
0xE8,0xEB,0xE8EB,59627,0.81515037
0xE8,0xEC,0xE8EC,59628,0.81518179
0xE8,0xED,0xE8ED,59629,0.81518462
0xE8,0xEE,0xE8EE,59630,0.81521387
0xE8,0xEF,0xE8EF,59631,0.8152154
0xE8,0xF0,0xE8F0,59632,0.81526879
0xE8,0xF1,0xE8F1,59633,0.81526259
0xE8,0xF2,0xE8F2,59634,0.81527271
0xE8,0xF3,0xE8F3,59635,0.81527314
0xE8,0xF4,0xE8F4,59636,0.81531479
0xE8,0xF5,0xE8F5,59637,0.81529685
0xE8,0xF6,0xE8F6,59638,0.81532251
0xE8,0xF7,0xE8F7,59639,0.81532915
0xE8,0xF8,0xE8F8,59640,0.81536666
0xE8,0xF9,0xE8F9,59641,0.81537254
0xE8,0xFA,0xE8FA,59642,0.81536297
0xE8,0xFB,0xE8FB,59643,0.8153845
0xE8,0xFC,0xE8FC,59644,0.81542669
0xE8,0xFD,0xE8FD,59645,0.81543822
0xE8,0xFE,0xE8FE,59646,0.81546432
0xE8,0xFF,0xE8FF,59647,0.8154653
0xE9,0x0,0xE900,59648,0.81556632
0xE9,0x1,0xE901,59649,0.81556719
0xE9,0x2,0xE902,59650,0.81556741
0xE9,0x3,0xE903,59651,0.81557209
0xE9,0x4,0xE904,59652,0.8155884
0xE9,0x5,0xE905,59653,0.81559732
0xE9,0x6,0xE906,59654,0.81560177
0xE9,0x7,0xE907,59655,0.81562722
0xE9,0x8,0xE908,59656,0.81565147
0xE9,0x9,0xE909,59657,0.81563309
0xE9,0xA,0xE90A,59658,0.81563179
0xE9,0xB,0xE90B,59659,0.81563429
0xE9,0xC,0xE90C,59660,0.81566104
0xE9,0xD,0xE90D,59661,0.81565843
0xE9,0xE,0xE90E,59662,0.81567224
0xE9,0xF,0xE90F,59663,0.81567659
0xE9,0x10,0xE910,59664,0.81573053
0xE9,0x11,0xE911,59665,0.81571389
0xE9,0x12,0xE912,59666,0.81572814
0xE9,0x13,0xE913,59667,0.81572988
0xE9,0x14,0xE914,59668,0.81573466
0xE9,0x15,0xE915,59669,0.81574173
0xE9,0x16,0xE916,59670,0.81577566
0xE9,0x17,0xE917,59671,0.81578284
0xE9,0x18,0xE918,59672,0.8158184
0xE9,0x19,0xE919,59673,0.81581503
0xE9,0x1A,0xE91A,59674,0.81583862
0xE9,0x1B,0xE91B,59675,0.81583623
0xE9,0x1C,0xE91C,59676,0.81586886
0xE9,0x1D,0xE91D,59677,0.81586657
0xE9,0x1E,0xE91E,59678,0.815898
0xE9,0x1F,0xE91F,59679,0.81590072
0xE9,0x20,0xE920,59680,0.81595912
0xE9,0x21,0xE921,59681,0.81596009
0xE9,0x22,0xE922,59682,0.81596879
0xE9,0x23,0xE923,59683,0.81597347
0xE9,0x24,0xE924,59684,0.81598152
0xE9,0x25,0xE925,59685,0.81596434
0xE9,0x26,0xE926,59686,0.81599098
0xE9,0x27,0xE927,59687,0.81598728
0xE9,0x28,0xE928,59688,0.81602067
0xE9,0x29,0xE929,59689,0.8160173
0xE9,0x2A,0xE92A,59690,0.81602665
0xE9,0x2B,0xE92B,59691,0.81604165
0xE9,0x2C,0xE92C,59692,0.81605275
0xE9,0x2D,0xE92D,59693,0.81605046
0xE9,0x2E,0xE92E,59694,0.81606732
0xE9,0x2F,0xE92F,59695,0.81609461
0xE9,0x30,0xE930,59696,0.81613898
0xE9,0x31,0xE931,59697,0.81613333
0xE9,0x32,0xE932,59698,0.81614703
0xE9,0x33,0xE933,59699,0.81615464
0xE9,0x34,0xE934,59700,0.81617498
0xE9,0x35,0xE935,59701,0.81616323
0xE9,0x36,0xE936,59702,0.81619749
0xE9,0x37,0xE937,59703,0.81619357
0xE9,0x38,0xE938,59704,0.81623218
0xE9,0x39,0xE939,59705,0.81622924
0xE9,0x3A,0xE93A,59706,0.81625436
0xE9,0x3B,0xE93B,59707,0.81625121
0xE9,0x3C,0xE93C,59708,0.81626807
0xE9,0x3D,0xE93D,59709,0.81627242
0xE9,0x3E,0xE93E,59710,0.8163008
0xE9,0x3F,0xE93F,59711,0.81631972
0xE9,0x40,0xE940,59712,0.81639051
0xE9,0x41,0xE941,59713,0.81638084
0xE9,0x42,0xE942,59714,0.81638084
0xE9,0x43,0xE943,59715,0.81639508
0xE9,0x44,0xE944,59716,0.81641259
0xE9,0x45,0xE945,59717,0.81641531
0xE9,0x46,0xE946,59718,0.81642618
0xE9,0x47,0xE947,59719,0.81644652
0xE9,0x48,0xE948,59720,0.8164662
0xE9,0x49,0xE949,59721,0.81645794
0xE9,0x4A,0xE94A,59722,0.81645533
0xE9,0x4B,0xE94B,59723,0.81647947
0xE9,0x4C,0xE94C,59724,0.81650415
0xE9,0x4D,0xE94D,59725,0.81649926
0xE9,0x4E,0xE94E,59726,0.81651394
0xE9,0x4F,0xE94F,59727,0.81653189
0xE9,0x50,0xE950,59728,0.81658082
0xE9,0x51,0xE951,59729,0.81656614
0xE9,0x52,0xE952,59730,0.81656603
0xE9,0x53,0xE953,59731,0.81656592
0xE9,0x54,0xE954,59732,0.81658702
0xE9,0x55,0xE955,59733,0.81658234
0xE9,0x56,0xE956,59734,0.81659344
0xE9,0x57,0xE957,59735,0.8166116
0xE9,0x58,0xE958,59736,0.81664901
0xE9,0x59,0xE959,59737,0.81665259
0xE9,0x5A,0xE95A,59738,0.81666358
0xE9,0x5B,0xE95B,59739,0.81667565
0xE9,0x5C,0xE95C,59740,0.81670077
0xE9,0x5D,0xE95D,59741,0.81670936
0xE9,0x5E,0xE95E,59742,0.81672948
0xE9,0x5F,0xE95F,59743,0.81674427
0xE9,0x60,0xE960,59744,0.81681006
0xE9,0x61,0xE961,59745,0.81680582
0xE9,0x62,0xE962,59746,0.81680451
0xE9,0x63,0xE963,59747,0.81681952
0xE9,0x64,0xE964,59748,0.81683127
0xE9,0x65,0xE965,59749,0.81683105
0xE9,0x66,0xE966,59750,0.81683703
0xE9,0x67,0xE967,59751,0.81686628
0xE9,0x68,0xE968,59752,0.81691163
0xE9,0x69,0xE969,59753,0.81690097
0xE9,0x6A,0xE96A,59754,0.81691652
0xE9,0x6B,0xE96B,59755,0.81691478
0xE9,0x6C,0xE96C,59756,0.81693914
0xE9,0x6D,0xE96D,59757,0.81694512
0xE9,0x6E,0xE96E,59758,0.81695817
0xE9,0x6F,0xE96F,59759,0.81696165
0xE9,0x70,0xE970,59760,0.81700222
0xE9,0x71,0xE971,59761,0.81701613
0xE9,0x72,0xE972,59762,0.81702266
0xE9,0x73,0xE973,59763,0.81702451
0xE9,0x74,0xE974,59764,0.81705148
0xE9,0x75,0xE975,59765,0.81705441
0xE9,0x76,0xE976,59766,0.81707214
0xE9,0x77,0xE977,59767,0.81709596
0xE9,0x78,0xE978,59768,0.81713347
0xE9,0x79,0xE979,59769,0.81713108
0xE9,0x7A,0xE97A,59770,0.81715305
0xE9,0x7B,0xE97B,59771,0.81717175
0xE9,0x7C,0xE97C,59772,0.81719459
0xE9,0x7D,0xE97D,59773,0.81720209
0xE9,0x7E,0xE97E,59774,0.81721645
0xE9,0x7F,0xE97F,59775,0.81723493
0xE9,0x80,0xE980,59776,0.81728202
0xE9,0x81,0xE981,59777,0.81728778
0xE9,0x82,0xE982,59778,0.81728409
0xE9,0x83,0xE983,59779,0.81729638
0xE9,0x84,0xE984,59780,0.81729942
0xE9,0x85,0xE985,59781,0.81732171
0xE9,0x86,0xE986,59782,0.81731193
0xE9,0x87,0xE987,59783,0.8173365
0xE9,0x88,0xE988,59784,0.81736532
0xE9,0x89,0xE989,59785,0.81736891
0xE9,0x8A,0xE98A,59786,0.81738838
0xE9,0x8B,0xE98B,59787,0.81739751
0xE9,0x8C,0xE98C,59788,0.8173986
0xE9,0x8D,0xE98D,59789,0.81739294
0xE9,0x8E,0xE98E,59790,0.8174098
0xE9,0x8F,0xE98F,59791,0.81743503
0xE9,0x90,0xE990,59792,0.81746917
0xE9,0x91,0xE991,59793,0.81747124
0xE9,0x92,0xE992,59794,0.81747309
0xE9,0x93,0xE993,59795,0.81749527
0xE9,0x94,0xE994,59796,0.81750756
0xE9,0x95,0xE995,59797,0.81749886
0xE9,0x96,0xE996,59798,0.81752246
0xE9,0x97,0xE997,59799,0.81752474
0xE9,0x98,0xE998,59800,0.81757194
0xE9,0x99,0xE999,59801,0.81757096
0xE9,0x9A,0xE99A,59802,0.81756596
0xE9,0x9B,0xE99B,59803,0.81760043
0xE9,0x9C,0xE99C,59804,0.8176075
0xE9,0x9D,0xE99D,59805,0.81760228
0xE9,0x9E,0xE99E,59806,0.81763458
0xE9,0x9F,0xE99F,59807,0.81766111
0xE9,0xA0,0xE9A0,59808,0.81771288
0xE9,0xA1,0xE9A1,59809,0.81771701
0xE9,0xA2,0xE9A2,59810,0.81770178
0xE9,0xA3,0xE9A3,59811,0.817702
0xE9,0xA4,0xE9A4,59812,0.81773441
0xE9,0xA5,0xE9A5,59813,0.81773789
0xE9,0xA6,0xE9A6,59814,0.8177443
0xE9,0xA7,0xE9A7,59815,0.81774909
0xE9,0xA8,0xE9A8,59816,0.81778748
0xE9,0xA9,0xE9A9,59817,0.81777508
0xE9,0xAA,0xE9AA,59818,0.81780803
0xE9,0xAB,0xE9AB,59819,0.81781216
0xE9,0xAC,0xE9AC,59820,0.81782315
0xE9,0xAD,0xE9AD,59821,0.81782891
0xE9,0xAE,0xE9AE,59822,0.81785218
0xE9,0xAF,0xE9AF,59823,0.81786719
0xE9,0xB0,0xE9B0,59824,0.81790781
0xE9,0xB1,0xE9B1,59825,0.81789411
0xE9,0xB2,0xE9B2,59826,0.81789639
0xE9,0xB3,0xE9B3,59827,0.8178928
0xE9,0xB4,0xE9B4,59828,0.8179239
0xE9,0xB5,0xE9B5,59829,0.81792303
0xE9,0xB6,0xE9B6,59830,0.8179301
0xE9,0xB7,0xE9B7,59831,0.8179338
0xE9,0xB8,0xE9B8,59832,0.81799187
0xE9,0xB9,0xE9B9,59833,0.81800818
0xE9,0xBA,0xE9BA,59834,0.81800786
0xE9,0xBB,0xE9BB,59835,0.81801764
0xE9,0xBC,0xE9BC,59836,0.81802895
0xE9,0xBD,0xE9BD,59837,0.8180457
0xE9,0xBE,0xE9BE,59838,0.81807659
0xE9,0xBF,0xE9BF,59839,0.81808333
0xE9,0xC0,0xE9C0,59840,0.81817272
0xE9,0xC1,0xE9C1,59841,0.81815369
0xE9,0xC2,0xE9C2,59842,0.81815336
0xE9,0xC3,0xE9C3,59843,0.81816782
0xE9,0xC4,0xE9C4,59844,0.81819142
0xE9,0xC5,0xE9C5,59845,0.81818087
0xE9,0xC6,0xE9C6,59846,0.81819447
0xE9,0xC7,0xE9C7,59847,0.8182011
0xE9,0xC8,0xE9C8,59848,0.81823884
0xE9,0xC9,0xE9C9,59849,0.81823231
0xE9,0xCA,0xE9CA,59850,0.81825047
0xE9,0xCB,0xE9CB,59851,0.81825928
0xE9,0xCC,0xE9CC,59852,0.81827168
0xE9,0xCD,0xE9CD,59853,0.81828125
0xE9,0xCE,0xE9CE,59854,0.81830669
0xE9,0xCF,0xE9CF,59855,0.81832083
0xE9,0xD0,0xE9D0,59856,0.81835693
0xE9,0xD1,0xE9D1,59857,0.81836237
0xE9,0xD2,0xE9D2,59858,0.81836074
0xE9,0xD3,0xE9D3,59859,0.81836759
0xE9,0xD4,0xE9D4,59860,0.81839249
0xE9,0xD5,0xE9D5,59861,0.8183876
0xE9,0xD6,0xE9D6,59862,0.81841381
0xE9,0xD7,0xE9D7,59863,0.81844034
0xE9,0xD8,0xE9D8,59864,0.81846786
0xE9,0xD9,0xE9D9,59865,0.81846318
0xE9,0xDA,0xE9DA,59866,0.81848634
0xE9,0xDB,0xE9DB,59867,0.81848417
0xE9,0xDC,0xE9DC,59868,0.81850646
0xE9,0xDD,0xE9DD,59869,0.8185045
0xE9,0xDE,0xE9DE,59870,0.81853006
0xE9,0xDF,0xE9DF,59871,0.81854779
0xE9,0xE0,0xE9E0,59872,0.8186226
0xE9,0xE1,0xE9E1,59873,0.81860455
0xE9,0xE2,0xE9E2,59874,0.81862239
0xE9,0xE3,0xE9E3,59875,0.81863728
0xE9,0xE4,0xE9E4,59876,0.81865892
0xE9,0xE5,0xE9E5,59877,0.8186574
0xE9,0xE6,0xE9E6,59878,0.81865925
0xE9,0xE7,0xE9E7,59879,0.81867545
0xE9,0xE8,0xE9E8,59880,0.81870362
0xE9,0xE9,0xE9E9,59881,0.81870155
0xE9,0xEA,0xE9EA,59882,0.81870819
0xE9,0xEB,0xE9EB,59883,0.81874396
0xE9,0xEC,0xE9EC,59884,0.8187643
0xE9,0xED,0xE9ED,59885,0.81876397
0xE9,0xEE,0xE9EE,59886,0.81877855
0xE9,0xEF,0xE9EF,59887,0.81878648
0xE9,0xF0,0xE9F0,59888,0.81884075
0xE9,0xF1,0xE9F1,59889,0.81883303
0xE9,0xF2,0xE9F2,59890,0.81883792
0xE9,0xF3,0xE9F3,59891,0.81885924
0xE9,0xF4,0xE9F4,59892,0.81888088
0xE9,0xF5,0xE9F5,59893,0.81887348
0xE9,0xF6,0xE9F6,59894,0.81888882
0xE9,0xF7,0xE9F7,59895,0.81890371
0xE9,0xF8,0xE9F8,59896,0.81895667
0xE9,0xF9,0xE9F9,59897,0.81896864
0xE9,0xFA,0xE9FA,59898,0.81897668
0xE9,0xFB,0xE9FB,59899,0.81898886
0xE9,0xFC,0xE9FC,59900,0.81900267
0xE9,0xFD,0xE9FD,59901,0.81902475
0xE9,0xFE,0xE9FE,59902,0.81903976
0xE9,0xFF,0xE9FF,59903,0.81906444
0xEA,0x0,0xEA00,59904,0.81923876
0xEA,0x1,0xEA01,59905,0.81922919
0xEA,0x2,0xEA02,59906,0.81921767
0xEA,0x3,0xEA03,59907,0.8192218
0xEA,0x4,0xEA04,59908,0.81923604
0xEA,0x5,0xEA05,59909,0.8192268
0xEA,0x6,0xEA06,59910,0.81923474
0xEA,0x7,0xEA07,59911,0.81925671
0xEA,0x8,0xEA08,59912,0.81928106
0xEA,0x9,0xEA09,59913,0.81927574
0xEA,0xA,0xEA0A,59914,0.81929564
0xEA,0xB,0xEA0B,59915,0.81928955
0xEA,0xC,0xEA0C,59916,0.81931695
0xEA,0xD,0xEA0D,59917,0.81930379
0xEA,0xE,0xEA0E,59918,0.81932435
0xEA,0xF,0xEA0F,59919,0.81933859
0xEA,0x10,0xEA10,59920,0.81938503
